Country,Region,Date,Sex,Age,Cases,Deaths,Tests,CFR
Canada,Urban,2022-12-01,f,40,8112,289,49615,3.562623274161736
Canada,Rural,2022-12-01,f,40,13040,166,15078,1.2730061349693251
Canada,Urban,2022-12-01,f,40,5421,482,12747,8.891348459693784
Canada,Rural,2022-12-01,f,40,14759,482,8412,3.2658039162544887
Canada,Urban,2022-12-01,f,40,1920,72,14967,3.75
Canada,Rural,2022-12-01,f,40,19439,267,25901,1.3735274448274088
Canada,Urban,2022-01-01,m,50,18377,31,26053,0.16868912227240573
Canada,Rural,2022-01-01,m,50,18253,278,44047,1.5230373089355174
Canada,Urban,2022-01-01,m,50,6871,252,34762,3.667588415077863
Canada,Rural,2022-01-01,m,50,8927,460,30833,5.152906911616444
Canada,Urban,2022-01-01,m,50,2909,141,46762,4.847026469577174
Canada,Rural,2022-01-01,m,50,12461,248,5127,1.9902094534949042
Canada,Urban,2022-01-01,m,50,11138,361,25299,3.2411564015083503
Canada,Rural,2022-01-01,m,50,201,182,26784,90.54726368159204
Canada,Urban,2022-01-01,m,50,6195,187,31563,3.0185633575464084
Canada,Rural,2022-01-01,m,50,4022,427,6198,10.616608652411735
Canada,Urban,2022-02-01,m,50,9395,303,11310,3.225119744544971
Canada,Rural,2022-02-01,m,50,12795,294,43344,2.2977725674091443
Canada,Urban,2022-02-01,m,50,13915,207,14821,1.487603305785124
Canada,Rural,2022-02-01,m,50,19829,30,23115,0.15129355993746532
Canada,Urban,2022-02-01,m,50,2666,90,22208,3.3758439609902475
Canada,Rural,2022-02-01,m,50,3205,462,34831,14.414976599063964
Canada,Urban,2022-02-01,m,50,17373,149,9339,0.857652679445116
Canada,Rural,2022-02-01,m,50,16031,86,38599,0.5364606075728277
Canada,Urban,2022-02-01,m,50,19824,363,29846,1.8311138014527846
Canada,Rural,2022-02-01,m,50,12540,49,35897,0.390749601275917
Canada,Urban,2022-03-01,m,50,14104,166,6692,1.1769710720363018
Canada,Rural,2022-03-01,m,50,10266,316,17933,3.078121955971167
Canada,Urban,2022-03-01,m,50,3470,468,17227,13.487031700288185
Canada,Rural,2022-03-01,m,50,14523,117,4422,0.8056186738277216
Canada,Urban,2022-03-01,m,50,6626,342,17815,5.16148505885904
Canada,Rural,2022-03-01,m,50,19073,30,40326,0.1572904105279715
Canada,Urban,2022-03-01,m,50,8708,486,10685,5.581074873679375
Canada,Rural,2022-03-01,m,50,16742,168,1125,1.0034643411778759
Canada,Urban,2022-03-01,m,50,3213,317,36023,9.866168689698101
Canada,Rural,2022-03-01,m,50,11518,390,40180,3.3860045146726865
Canada,Urban,2022-04-01,m,50,1432,305,5899,21.298882681564248
Canada,Rural,2022-04-01,m,50,12116,485,28949,4.002971277649389
Canada,Urban,2022-04-01,m,50,5821,430,22612,7.38704689915822
Canada,Rural,2022-04-01,m,50,1983,200,12291,10.085728693898135
Canada,Urban,2022-04-01,m,50,19151,419,5398,2.1878753067724923
Canada,Rural,2022-04-01,m,50,5538,414,29229,7.475622968580716
Canada,Urban,2022-04-01,m,50,18702,408,35959,2.1815848572345207
Canada,Rural,2022-04-01,m,50,7879,459,17253,5.825612387358802
Canada,Urban,2022-04-01,m,50,19497,394,2044,2.0208237164692004
Canada,Rural,2022-04-01,m,50,14542,74,12277,0.5088708568284968
Canada,Urban,2022-05-01,m,50,13483,165,23016,1.2237632574352888
Canada,Rural,2022-05-01,m,50,8922,103,13827,1.1544496749607711
Canada,Urban,2022-05-01,m,50,7080,401,43795,5.663841807909605
Canada,Rural,2022-05-01,m,50,16198,334,25646,2.0619829608593654
Canada,Urban,2022-05-01,m,50,8496,384,12996,4.519774011299435
Canada,Rural,2022-05-01,m,50,8338,181,25590,2.1707843607579753
Canada,Urban,2022-05-01,m,50,7327,27,31945,0.3685000682407534
Canada,Rural,2022-05-01,m,50,9284,139,46484,1.4971994829814734
Canada,Urban,2022-05-01,m,50,13955,344,29133,2.4650662844858475
Canada,Rural,2022-05-01,m,50,4554,422,3134,9.266578831796222
Canada,Urban,2022-06-01,m,50,14947,365,13286,2.4419615976450126
Canada,Rural,2022-06-01,m,50,7704,163,2464,2.115784008307373
Canada,Urban,2022-06-01,m,50,8512,449,12758,5.274906015037594
Canada,Rural,2022-06-01,m,50,14423,56,47280,0.3882687374332663
Canada,Urban,2022-06-01,m,50,15383,415,48734,2.6977832672430604
Canada,Rural,2022-06-01,m,50,5731,494,30587,8.619787122666201
Canada,Urban,2022-06-01,m,50,18019,289,6100,1.603862589488873
Canada,Rural,2022-06-01,m,50,8629,451,5258,5.226561594622783
Canada,Urban,2022-06-01,m,50,8257,480,22686,5.813249364175851
Canada,Rural,2022-06-01,m,50,1764,104,16680,5.895691609977324
Canada,Urban,2022-07-01,m,50,17824,196,966,1.0996409335727109
Canada,Rural,2022-07-01,m,50,17505,215,28948,1.228220508426164
Canada,Urban,2022-07-01,m,50,7496,383,21649,5.109391675560299
Canada,Rural,2022-07-01,m,50,1855,408,39253,21.994609164420485
Canada,Urban,2022-07-01,m,50,4600,177,14245,3.847826086956522
Canada,Rural,2022-07-01,m,50,5103,87,9296,1.7048794826572604
Canada,Urban,2022-07-01,m,50,18838,438,39258,2.3250875889160207
Canada,Rural,2022-07-01,m,50,10626,173,9296,1.6280820628646715
Canada,Urban,2022-07-01,m,50,3241,203,6477,6.263498920086392
Canada,Rural,2022-07-01,m,50,6977,119,26237,1.7056041278486458
Canada,Urban,2022-08-01,m,50,16524,476,22552,2.880658436213992
Canada,Rural,2022-08-01,m,50,7537,133,42869,1.7646278360090224
Canada,Urban,2022-08-01,m,50,11609,177,27681,1.524679128262555
Canada,Rural,2022-08-01,m,50,18193,184,43186,1.0113780025284451
Canada,Urban,2022-08-01,m,50,8753,288,37418,3.2903004684108303
Canada,Rural,2022-08-01,m,50,5179,471,25226,9.094419772156787
Canada,Urban,2022-08-01,m,50,13740,256,4813,1.8631732168850075
Canada,Rural,2022-08-01,m,50,16462,31,44344,0.18831247722026484
Canada,Urban,2022-08-01,m,50,10021,5,32892,0.049895220037920365
Canada,Rural,2022-08-01,m,50,14220,85,46437,0.5977496483825597
Canada,Urban,2022-09-01,m,50,10765,456,29900,4.235949837436135
Canada,Rural,2022-09-01,m,50,13132,12,16887,0.09137983551629607
Canada,Urban,2022-09-01,m,50,14698,86,47266,0.5851136209008029
Canada,Rural,2022-09-01,m,50,8292,214,5758,2.580800771828268
Canada,Urban,2022-09-01,m,50,18092,380,40695,2.1003758567322577
Canada,Rural,2022-09-01,m,50,6620,346,9021,5.226586102719033
Canada,Urban,2022-09-01,m,50,13604,489,1292,3.5945310202881506
Canada,Rural,2022-09-01,m,50,12371,409,11529,3.3061191496241213
Canada,Urban,2022-09-01,m,50,4746,259,34932,5.457227138643068
Canada,Rural,2022-09-01,m,50,8560,454,11826,5.303738317757009
Canada,Urban,2022-10-01,m,50,11135,1,5510,0.008980691513246519
Canada,Rural,2022-10-01,m,50,7906,117,40484,1.4798886921325576
Canada,Urban,2022-10-01,m,50,2098,3,44950,0.14299332697807435
Canada,Rural,2022-10-01,m,50,10397,77,8264,0.7405982494950466
Canada,Urban,2022-10-01,m,50,6716,235,14961,3.4991066110780227
Canada,Rural,2022-10-01,m,50,19088,432,7551,2.2632020117351215
Canada,Urban,2022-10-01,m,50,15233,10,7948,0.06564695069914003
Canada,Rural,2022-10-01,m,50,6388,303,30386,4.743268628678773
Canada,Urban,2022-10-01,m,50,1981,443,41404,22.362443210499748
Canada,Rural,2022-10-01,m,50,17548,292,43092,1.6640072942785502
Canada,Urban,2022-11-01,m,50,8741,306,12245,3.5007436220112114
Canada,Rural,2022-11-01,m,50,18659,293,24959,1.5702877967736748
Canada,Urban,2022-11-01,m,50,6965,439,40963,6.302943287867911
Canada,Rural,2022-11-01,m,50,14832,167,44897,1.1259439050701185
Canada,Urban,2022-11-01,m,50,1762,13,10177,0.7377979568671964
Canada,Rural,2022-11-01,m,50,2041,110,26789,5.389514943655071
Canada,Urban,2022-11-01,m,50,5200,445,17862,8.557692307692308
Canada,Rural,2022-11-01,m,50,4807,211,26662,4.389432078219264
Canada,Urban,2022-11-01,m,50,13854,117,49231,0.8445214378518839
Canada,Rural,2022-11-01,m,50,2551,343,11346,13.445707565660525
Canada,Urban,2022-12-01,m,50,2875,195,48482,6.782608695652175
Canada,Rural,2022-12-01,m,50,6067,322,21811,5.307400692269656
Canada,Urban,2022-12-01,m,50,17250,208,19443,1.2057971014492752
Canada,Rural,2022-12-01,m,50,14563,133,42071,0.9132733640046693
Canada,Urban,2022-12-01,m,50,2432,134,26932,5.509868421052631
Canada,Rural,2022-12-01,m,50,11049,7,24194,0.06335414969680514
Canada,Urban,2022-12-01,m,50,19637,459,19084,2.337424250140042
Canada,Rural,2022-12-01,m,50,14976,221,24818,1.4756944444444444
Canada,Urban,2022-12-01,m,50,8494,276,19008,3.2493524841064283
Canada,Rural,2022-12-01,m,50,12766,11,1295,0.08616637944540184
Canada,Urban,2022-01-01,f,50,18163,315,37487,1.7342949953201563
Canada,Rural,2022-01-01,f,50,13533,428,20466,3.1626394738786674
Canada,Urban,2022-01-01,f,50,4320,475,6180,10.99537037037037
Canada,Rural,2022-01-01,f,50,4387,350,33520,7.9781171643492135
Canada,Urban,2022-01-01,f,50,18091,94,16024,0.5195953789176939
Canada,Rural,2022-01-01,f,50,18093,327,6817,1.8073288011938318
Canada,Urban,2022-01-01,f,50,12611,125,30986,0.9911981603362143
Canada,Rural,2022-01-01,f,50,19709,223,43626,1.1314627834999238
Canada,Urban,2022-01-01,f,50,5915,40,2998,0.6762468300929839
Canada,Rural,2022-01-01,f,50,16290,260,22205,1.596071209330878
Canada,Urban,2022-02-01,f,50,13248,359,31579,2.709842995169082
Canada,Rural,2022-02-01,f,50,12404,90,44517,0.72557239600129
Canada,Urban,2022-02-01,f,50,9365,49,46669,0.5232247730912974
Canada,Rural,2022-02-01,f,50,5963,236,47666,3.957739392923025
Canada,Urban,2022-02-01,f,50,16116,22,38260,0.1365103003226607
Canada,Rural,2022-02-01,f,50,9453,363,14549,3.840050777530943
Canada,Urban,2022-02-01,f,50,13182,435,29525,3.299954483386436
Canada,Rural,2022-02-01,f,50,17654,433,37178,2.45270193723802
Canada,Urban,2022-02-01,f,50,9819,59,38164,0.600875852938181
Canada,Rural,2022-02-01,f,50,17932,107,42441,0.5966986393040375
Canada,Urban,2022-03-01,f,50,10464,164,27849,1.5672782874617734
Canada,Rural,2022-03-01,f,50,18526,186,31010,1.0039943862679477
Canada,Urban,2022-03-01,f,50,6710,26,45873,0.38748137108792846
Canada,Rural,2022-03-01,f,50,8317,196,22742,2.3566189731874476
Canada,Urban,2022-03-01,f,50,5349,21,21234,0.3925967470555244
Canada,Rural,2022-03-01,f,50,9144,17,7537,0.18591426071741032
Canada,Urban,2022-03-01,f,50,13961,45,44614,0.32232648091110955
Canada,Rural,2022-03-01,f,50,341,313,8845,91.78885630498533
Canada,Urban,2022-03-01,f,50,18953,40,2681,0.21104838284176647
Canada,Rural,2022-03-01,f,50,7667,439,22682,5.725838007043172
Canada,Urban,2022-04-01,f,50,9056,465,36559,5.134717314487633
Canada,Rural,2022-04-01,f,50,14412,200,26045,1.3877324451845685
Canada,Urban,2022-04-01,f,50,18228,471,36925,2.5839368005266623
Canada,Rural,2022-04-01,f,50,17633,9,40281,0.05104066239437419
Canada,Urban,2022-04-01,f,50,19153,439,27478,2.2920691275518195
Canada,Rural,2022-04-01,f,50,2474,89,28237,3.597413096200485
Canada,Urban,2022-04-01,f,50,19959,106,25172,0.5310887319003958
Canada,Rural,2022-04-01,f,50,12573,424,11399,3.372305734510459
Canada,Urban,2022-04-01,f,50,1416,135,18365,9.533898305084746
Canada,Rural,2022-04-01,f,50,5431,222,23635,4.087645000920641
Canada,Urban,2022-05-01,f,50,8021,249,37280,3.1043510784191497
Canada,Rural,2022-05-01,f,50,8371,281,5460,3.356827141321228
Canada,Urban,2022-05-01,f,50,18973,115,46198,0.6061244927001529
Canada,Rural,2022-05-01,f,50,7285,475,1248,6.520247083047358
Canada,Urban,2022-05-01,f,50,17829,47,5309,0.26361545796174773
Canada,Rural,2022-05-01,f,50,9995,226,15274,2.2611305652826412
Canada,Urban,2022-05-01,f,50,10667,32,47781,0.29999062529295956
Canada,Rural,2022-05-01,f,50,9674,19,20188,0.19640272896423402
Canada,Urban,2022-05-01,f,50,16503,85,33975,0.5150578682663758
Canada,Rural,2022-05-01,f,50,16604,421,3752,2.5355336063599134
Canada,Urban,2022-06-01,f,50,7229,210,1723,2.9049661087287313
Canada,Rural,2022-06-01,f,50,13368,52,45140,0.38898862956313585
Canada,Urban,2022-06-01,f,50,259,20,4121,7.722007722007722
Canada,Rural,2022-06-01,f,50,6360,173,28237,2.720125786163522
Canada,Urban,2022-06-01,f,50,18569,452,19872,2.4341644676611556
Canada,Rural,2022-06-01,f,50,17803,431,36396,2.4209402909621973
Canada,Urban,2022-06-01,f,50,11126,468,49104,4.2063634729462525
Canada,Rural,2022-06-01,f,50,441,120,40592,27.2108843537415
Canada,Urban,2022-06-01,f,50,7804,37,39940,0.47411583803177854
Canada,Rural,2022-06-01,f,50,8175,169,9755,2.0672782874617734
Canada,Urban,2022-07-01,f,50,17084,408,42284,2.3881994848981503
Canada,Rural,2022-07-01,f,50,10101,284,48015,2.8116028116028113
Canada,Urban,2022-07-01,f,50,17714,118,35081,0.6661397764480073
Canada,Urban,2022-07-01,f,50,6280,459,32719,7.308917197452229
Canada,Rural,2022-07-01,f,50,3913,157,14342,4.0122668029644775
Canada,Urban,2022-07-01,f,50,17347,140,31167,0.8070559750965585
Canada,Rural,2022-07-01,f,50,220,175,29226,79.54545454545455
Canada,Urban,2022-07-01,f,50,7839,491,47827,6.263554024748054
Canada,Rural,2022-07-01,f,50,19483,77,3946,0.39521634245239434
Canada,Urban,2022-08-01,f,50,16447,85,18476,0.5168115765793154
Canada,Rural,2022-08-01,f,50,11083,423,15132,3.8166561400342864
Canada,Urban,2022-08-01,f,50,3820,419,7819,10.968586387434556
Canada,Rural,2022-08-01,f,50,8980,101,910,1.1247216035634744
Canada,Urban,2022-08-01,f,50,900,381,40571,42.333333333333336
Canada,Rural,2022-08-01,f,50,5183,348,46950,6.7142581516496245
Canada,Urban,2022-08-01,f,50,5208,73,47367,1.4016897081413209
Canada,Rural,2022-08-01,f,50,11102,499,4567,4.494685642226626
Canada,Urban,2022-08-01,f,50,5675,87,45555,1.5330396475770927
Canada,Rural,2022-08-01,f,50,6486,376,4272,5.797101449275362
Canada,Urban,2022-09-01,f,50,15786,122,23444,0.7728366907386292
Canada,Rural,2022-09-01,f,50,11985,142,20203,1.1848143512724238
Canada,Urban,2022-09-01,f,50,12633,104,43147,0.8232407187524736
Canada,Rural,2022-09-01,f,50,8435,493,3237,5.844694724362774
Canada,Urban,2022-09-01,f,50,12869,332,27674,2.579843033646748
Canada,Rural,2022-09-01,f,50,19898,74,14332,0.37189667303246554
Canada,Urban,2022-09-01,f,50,12365,167,24826,1.35058633238981
Canada,Rural,2022-09-01,f,50,7878,307,40070,3.896928154353897
Canada,Urban,2022-09-01,f,50,7486,368,20982,4.915842906759284
Canada,Rural,2022-09-01,f,50,2725,323,37281,11.853211009174313
Canada,Urban,2022-10-01,f,50,11909,343,17551,2.8801746578218155
Canada,Rural,2022-10-01,f,50,11208,83,8067,0.7405424696645253
Canada,Urban,2022-10-01,f,50,14696,59,11715,0.4014697876973326
Canada,Rural,2022-10-01,f,50,17004,149,29861,0.8762644083745
Canada,Urban,2022-10-01,f,50,15212,236,26952,1.5514067841178016
Canada,Rural,2022-10-01,f,50,2994,112,30027,3.740814963259853
Canada,Urban,2022-10-01,f,50,14934,407,45067,2.7253247622873977
Canada,Rural,2022-10-01,f,50,7988,43,4386,0.5383074611917876
Canada,Urban,2022-10-01,f,50,1951,196,43043,10.046130189646336
Canada,Rural,2022-10-01,f,50,9186,454,11770,4.942303505334205
Canada,Urban,2022-11-01,f,50,13297,293,25808,2.2035045498984736
Canada,Rural,2022-11-01,f,50,7085,305,16457,4.304869442484121
Canada,Urban,2022-11-01,f,50,16810,174,16993,1.0350981558596075
Canada,Rural,2022-11-01,f,50,8999,255,4177,2.833648183131459
Canada,Urban,2022-11-01,f,50,11490,307,36154,2.671888598781549
Canada,Rural,2022-11-01,f,50,6441,164,1237,2.5461884800496817
Canada,Urban,2022-11-01,f,50,16451,351,30775,2.1336088991550666
Canada,Rural,2022-11-01,f,50,14430,41,42844,0.2841302841302841
Canada,Urban,2022-11-01,f,50,15264,434,11945,2.843291404612159
Canada,Rural,2022-11-01,f,50,18326,202,11863,1.1022590854523628
Canada,Urban,2022-12-01,f,50,14219,214,23886,1.5050284830156833
Canada,Rural,2022-12-01,f,50,1551,342,16014,22.05029013539652
Canada,Urban,2022-12-01,f,50,18053,331,8452,1.8334902786240515
Canada,Rural,2022-12-01,f,50,14758,198,31337,1.3416452093779645
Canada,Urban,2022-12-01,f,50,3786,192,402,5.071315372424722
Canada,Rural,2022-12-01,f,50,5543,48,31860,0.8659570629622948
Canada,Urban,2022-12-01,f,50,19752,306,6749,1.5492102065613609
Canada,Rural,2022-12-01,f,50,16752,332,6731,1.9818529130850047
Canada,Urban,2022-12-01,f,50,343,173,43802,50.437317784256564
Canada,Rural,2022-12-01,f,50,6568,442,8573,6.729598051157125
Canada,Urban,2022-01-01,m,60,10168,120,29661,1.1801730920535012
Canada,Rural,2022-01-01,m,60,17276,462,4473,2.674230145867099
Canada,Urban,2022-01-01,m,60,10754,356,41816,3.310396131671936
Canada,Rural,2022-01-01,m,60,19542,433,49870,2.2157404564527683
Canada,Urban,2022-01-01,m,60,15584,169,46024,1.0844455852156056
Canada,Rural,2022-01-01,m,60,15819,31,37471,0.19596687527656614
Canada,Urban,2022-01-01,m,60,4484,315,34275,7.024977698483497
Canada,Rural,2022-01-01,m,60,2088,422,9969,20.21072796934866
Canada,Urban,2022-01-01,m,60,7993,63,23815,0.788189665957713
Canada,Rural,2022-01-01,m,60,6501,495,10802,7.614213197969544
Canada,Urban,2022-02-01,m,60,4413,384,35741,8.701563562202583
Canada,Rural,2022-02-01,m,60,15389,121,1087,0.7862759113652609
Canada,Urban,2022-02-01,m,60,11662,460,22184,3.9444349168238726
Canada,Rural,2022-02-01,m,60,11694,457,43225,3.9079870018813065
Canada,Urban,2022-02-01,m,60,8050,233,16601,2.894409937888199
Canada,Rural,2022-02-01,m,60,18682,181,3412,0.968847018520501
Canada,Urban,2022-02-01,m,60,17710,65,27370,0.36702428006775834
Canada,Rural,2022-02-01,m,60,10458,185,13698,1.7689806846433354
Canada,Urban,2022-02-01,m,60,7883,29,13246,0.367880248636306
Canada,Rural,2022-02-01,m,60,14678,256,34386,1.7441068265431257
Canada,Urban,2022-03-01,m,60,13661,243,20934,1.7787863260376253
Canada,Rural,2022-03-01,m,60,6040,253,9084,4.188741721854305
Canada,Urban,2022-03-01,m,60,9604,280,26772,2.9154518950437316
Canada,Rural,2022-03-01,m,60,8955,458,36347,5.114461194863205
Canada,Urban,2022-03-01,m,60,9765,430,5196,4.403481822836661
Canada,Rural,2022-03-01,m,60,17367,439,27444,2.52778257615017
Canada,Urban,2022-03-01,m,60,3148,289,21487,9.180432020330368
Canada,Rural,2022-03-01,m,60,6052,497,20215,8.212161269001983
Canada,Urban,2022-03-01,m,60,12155,275,5874,2.262443438914027
Canada,Rural,2022-03-01,m,60,7324,296,3301,4.041507373020208
Canada,Urban,2022-04-01,m,60,11615,423,25761,3.6418424451140767
Canada,Rural,2022-04-01,m,60,15534,418,7285,2.6908716364104546
Canada,Urban,2022-04-01,m,60,6480,309,15542,4.768518518518518
Canada,Rural,2022-04-01,m,60,5900,326,13525,5.52542372881356
Canada,Urban,2022-04-01,m,60,19403,199,19227,1.0256145956810803
Canada,Rural,2022-04-01,m,60,950,64,4714,6.7368421052631575
Canada,Urban,2022-04-01,m,60,16471,468,49272,2.841357537490134
Canada,Rural,2022-04-01,m,60,16935,293,29519,1.730144670800118
Canada,Urban,2022-04-01,m,60,1684,298,35221,17.695961995249405
Canada,Rural,2022-04-01,m,60,19969,228,12993,1.141769743101808
Canada,Urban,2022-05-01,m,60,14672,10,49653,0.06815703380588876
Canada,Rural,2022-05-01,m,60,15326,53,34532,0.34581756492235416
Canada,Urban,2022-05-01,m,60,13093,168,38704,1.2831283892156113
Canada,Rural,2022-05-01,m,60,5242,499,25311,9.519267455169784
Canada,Urban,2022-05-01,m,60,4347,36,27773,0.8281573498964804
Canada,Rural,2022-05-01,m,60,1731,114,6766,6.5857885615251295
Canada,Urban,2022-05-01,m,60,13701,471,47533,3.437705276987081
Canada,Rural,2022-05-01,m,60,16843,252,184,1.4961705159413408
Canada,Urban,2022-05-01,m,60,15454,343,5649,2.219490099650576
Canada,Rural,2022-05-01,m,60,8391,122,24815,1.4539387438922655
Canada,Urban,2022-06-01,m,60,11721,11,9835,0.09384864772630322
Canada,Rural,2022-06-01,m,60,12992,155,17519,1.1930418719211822
Canada,Urban,2022-06-01,m,60,19697,388,37327,1.9698431233182718
Canada,Rural,2022-06-01,m,60,17043,24,23221,0.1408202781200493
Canada,Urban,2022-06-01,m,60,3864,261,19085,6.754658385093168
Canada,Rural,2022-06-01,m,60,1738,320,8237,18.411967779056386
Canada,Urban,2022-06-01,m,60,7323,394,27556,5.3803086166871505
Canada,Rural,2022-06-01,m,60,14486,37,30702,0.25541902526577387
Canada,Urban,2022-06-01,m,60,11938,448,1601,3.7527223990618195
Canada,Rural,2022-06-01,m,60,4717,87,38687,1.8443926224295102
Canada,Rural,2022-07-01,m,60,19985,382,7482,1.911433575181386
Canada,Urban,2022-07-01,m,60,18722,321,8561,1.714560410212584
Canada,Rural,2022-07-01,m,60,11982,462,16506,3.85578367551327
Canada,Urban,2022-07-01,m,60,2780,55,23452,1.9784172661870503
Canada,Rural,2022-07-01,m,60,13080,218,5339,1.6666666666666667
Canada,Urban,2022-07-01,m,60,16598,397,12191,2.3918544402940114
Canada,Rural,2022-07-01,m,60,7835,323,18618,4.122527121888959
Canada,Urban,2022-07-01,m,60,8780,182,6580,2.072892938496583
Canada,Rural,2022-07-01,m,60,17591,312,45280,1.7736342447842648
Canada,Urban,2022-08-01,m,60,12247,437,44720,3.5682207887645956
Canada,Rural,2022-08-01,m,60,18789,237,4360,1.2613763372185853
Canada,Urban,2022-08-01,m,60,9397,244,26811,2.5965733744812174
Canada,Rural,2022-08-01,m,60,7003,445,38634,6.35441953448522
Canada,Urban,2022-08-01,m,60,18645,226,10944,1.2121212121212122
Canada,Rural,2022-08-01,m,60,9025,172,8309,1.9058171745152355
Canada,Urban,2022-08-01,m,60,1981,159,47552,8.026249369005553
Canada,Rural,2022-08-01,m,60,18963,370,18214,1.9511680641248748
Canada,Urban,2022-08-01,m,60,5221,160,25764,3.0645470216433632
Canada,Rural,2022-08-01,m,60,12358,185,31245,1.4970059880239521
Canada,Urban,2022-09-01,m,60,10927,325,20528,2.9742838839571704
Canada,Rural,2022-09-01,m,60,11442,429,36600,3.7493445201887785
Canada,Urban,2022-09-01,m,60,13682,128,26936,0.935535740388832
Canada,Rural,2022-09-01,m,60,18425,472,14458,2.5617367706919945
Canada,Urban,2022-09-01,m,60,18631,442,37590,2.37239010251731
Canada,Rural,2022-09-01,m,60,12501,154,11487,1.2319014478841694
Canada,Urban,2022-09-01,m,60,7975,301,6453,3.7742946708463947
Canada,Rural,2022-09-01,m,60,11915,124,3210,1.0407049937054134
Canada,Urban,2022-09-01,m,60,15477,15,32238,0.09691800736576855
Canada,Rural,2022-09-01,m,60,3279,282,9092,8.600182982616651
Canada,Urban,2022-10-01,m,60,11061,150,27536,1.3561160835367507
Canada,Rural,2022-10-01,m,60,17065,194,24011,1.1368297685320832
Canada,Urban,2022-10-01,m,60,1670,36,8043,2.155688622754491
Canada,Rural,2022-10-01,m,60,12469,224,14311,1.7964552089181167
Canada,Urban,2022-10-01,m,60,16278,323,30344,1.9842732522422901
Canada,Rural,2022-10-01,m,60,19815,435,30378,2.195306585919758
Canada,Urban,2022-10-01,m,60,12761,144,2003,1.1284382101716166
Canada,Rural,2022-10-01,m,60,10586,169,40647,1.5964481390515775
Canada,Urban,2022-10-01,m,60,9558,28,14765,0.2929483155471856
Canada,Rural,2022-10-01,m,60,3820,492,33759,12.879581151832461
Canada,Urban,2022-11-01,m,60,2685,478,1888,17.802607076350093
Canada,Rural,2022-11-01,m,60,6732,437,18151,6.491384432560904
Canada,Urban,2022-11-01,m,60,6215,368,23917,5.921158487530169
Canada,Rural,2022-11-01,m,60,18575,480,11776,2.584118438761777
Canada,Urban,2022-11-01,m,60,9210,19,41670,0.2062975027144408
Canada,Rural,2022-11-01,m,60,394,188,2608,47.71573604060914
Canada,Urban,2022-11-01,m,60,8768,257,39528,2.9311131386861313
Canada,Rural,2022-11-01,m,60,4318,346,47055,8.012968967114405
Canada,Urban,2022-11-01,m,60,9946,37,44531,0.3720088477780012
Canada,Rural,2022-11-01,m,60,6296,351,436,5.574968233799238
Canada,Urban,2022-12-01,m,60,7806,219,10200,2.8055342044581093
Canada,Rural,2022-12-01,m,60,12358,90,44186,0.7282731833630037
Canada,Urban,2022-12-01,m,60,16054,286,31368,1.781487479755824
Canada,Rural,2022-12-01,m,60,7856,204,3897,2.5967413441955194
Canada,Urban,2022-12-01,m,60,8070,357,37941,4.4237918215613385
Canada,Rural,2022-12-01,m,60,11778,301,11568,2.5556121582611646
Canada,Urban,2022-12-01,m,60,14406,236,42728,1.6382063029293352
Canada,Rural,2022-12-01,m,60,18267,262,9459,1.4342803963431323
Canada,Urban,2022-12-01,m,60,18721,226,44641,1.20720047006036
Canada,Rural,2022-12-01,m,60,9197,437,5448,4.7515494182885725
Canada,Urban,2022-01-01,f,60,14198,301,28892,2.120016903789266
Canada,Rural,2022-01-01,f,60,16958,268,13380,1.5803750442269136
Canada,Urban,2022-01-01,f,60,4303,362,35055,8.412735300952825
Canada,Rural,2022-01-01,f,60,5254,496,34469,9.440426341834792
Canada,Urban,2022-01-01,f,60,11397,88,37108,0.7721330174607353
Canada,Rural,2022-01-01,f,60,11717,227,27996,1.937355978492788
Canada,Urban,2022-01-01,f,60,15575,385,49675,2.4719101123595504
Canada,Rural,2022-01-01,f,60,4990,133,43942,2.6653306613226455
Canada,Urban,2022-01-01,f,60,12722,247,8013,1.9415186291463609
Canada,Rural,2022-01-01,f,60,5568,327,44382,5.872844827586207
Canada,Urban,2022-02-01,f,60,14232,191,36875,1.342046093310849
Canada,Rural,2022-02-01,f,60,5716,29,25314,0.5073477956613016
Canada,Urban,2022-02-01,f,60,3757,458,29138,12.190577588501464
Canada,Rural,2022-02-01,f,60,4770,226,30299,4.737945492662473
Canada,Urban,2022-02-01,f,60,10812,490,48752,4.532001479837218
Canada,Rural,2022-02-01,f,60,13336,339,42777,2.541991601679664
Canada,Urban,2022-02-01,f,60,7802,456,8547,5.844655216611126
Canada,Rural,2022-02-01,f,60,14130,100,9190,0.7077140835102618
Canada,Urban,2022-02-01,f,60,7332,242,37163,3.3006001091107477
Canada,Rural,2022-02-01,f,60,9942,237,47282,2.3838261919130956
Canada,Urban,2022-03-01,f,60,11992,0,16142,0
Canada,Rural,2022-03-01,f,60,4810,4,36675,0.08316008316008316
Canada,Urban,2022-03-01,f,60,13856,120,22634,0.86605080831408765
Canada,Rural,2022-03-01,f,60,3353,376,48510,11.213838353713093
Canada,Urban,2022-03-01,f,60,10441,26,14712,0.24901829326692848
Canada,Rural,2022-03-01,f,60,13941,196,43618,1.405924969514382
Canada,Urban,2022-03-01,f,60,1111,54,4845,4.8604860486048604
Canada,Rural,2022-03-01,f,60,19084,481,17594,2.5204359673024523
Canada,Urban,2022-03-01,f,60,19577,50,30846,0.25540174694794915
